gene_combination,sens.score,rank
EID3;FEN1,-0.204588208,46305
GTF2H5;MCM5,-0.204584762,46306
RFC2_mis;USP28,-0.20457256,46307
FTO;XPC,-0.204567436,46308
ERCC4;NEIL2,-0.20456643,46309
BIVM;BOD1L1,-0.204560876,46310
AP5Z1;MUS81,-0.204547955,46311
ACTB;MSH6,-0.2045415,46312
LIG4;MUS81,-0.20454021,46313
POLB;UBE2W,-0.204532045,46314
MCM6_mis;PSMD14_mis,-0.204529079,46315
FIGNL1;TAOK3,-0.204524933,46316
DCLRE1B;FAM35A,-0.204523136,46317
NSMCE2;RPA1_mis,-0.20452062,46318
SPO11;XRCC2,-0.204497418,46319
TDG;TRIM28,-0.204486289,46320
PIAS4;WRNIP1,-0.204476403,46321
ANKRD32;CLSPN,-0.204466882,46322
C20orf196;C9orf142,-0.20445564,46323
RIF1;ZSWIM7,-0.204449122,46324
ERCC3_mis;RPA1_mis,-0.204424075,46325
POLR2L;TICRR_mis,-0.204416879,46326
DCLRE1B;FANCI_mis,-0.204400738,46327
EP400;SETD2,-0.204399804,46328
C17orf104;INO80D,-0.20438816,46329
ERCC6;PARP3,-0.204387006,46330
ASCC1;UVRAG,-0.204382784,46331
KIN;XRCC3,-0.204337906,46332
PRDM9;RAD21L1,-0.204329484,46333
EID3;UBE2V1,-0.204327511,46334
C9orf142;CETN1,-0.204293745,46335
EXO1;NUCKS1,-0.204287123,46336
ASCC1;ERCC5,-0.204281713,46337
WAS;WRN,-0.204276227,46338
DCLRE1B;EYA4,-0.20426893,46339
APEX2;TRRAP,-0.204262858,46340
C1orf86;RAD23A,-0.204256157,46341
COPS8;EID3,-0.204253682,46342
BRCA2;NEIL3,-0.204251906,46343
APTX;DNA2_mis,-0.204240245,46344
POLD3_mis;POLR2G_mis,-0.204238869,46345
CDK2;EEPD1,-0.204221289,46346
KDM1A;NPM1,-0.204217898,46347
AQR_mis;DDX1,-0.204215481,46348
FTO;TWIST1,-0.204204159,46349
RNF169;SFPQ,-0.204202102,46350
ALKBH1;PARK7,-0.204193672,46351
HIST3H3;INO80C,-0.204190088,46352
UIMC1;USP45,-0.204190072,46353
KLHL15;TDP2,-0.204170127,46354
C17orf70;UBE2N,-0.204158709,46355
PRPF19_mis;RAD51AP1,-0.204157979,46356
AUNIP;CETN1,-0.204135862,46357
RAD21;WDR48,-0.204110883,46358
DDB2;HUWE1,-0.204105029,46359
HMGB1;HUS1B,-0.204102581,46360
NPM1;RAD23B,-0.204097151,46361
ALKBH5;XPA,-0.204072996,46362
APTX;ASCC1,-0.204068651,46363
PPP4R2;REC8,-0.204068171,46364
SPATA22;WHSC1,-0.204061953,46365
RAD51D;WDR48,-0.204056641,46366
POLG;TRIM28,-0.204056525,46367
C5orf45;CINP,-0.204051796,46368
INIP;RNASEH2A,-0.204041684,46369
HMGB2;UBE2N,-0.204036887,46370
PSMD14_mis;XAB2_mis,-0.204034478,46371
C17orf104;FAM35A,-0.204022173,46372
GPS1;RAD23A,-0.204005463,46373
NABP2;POLR2E_mis,-0.20400479,46374
ATXN3;PARPBP,-0.204004593,46375
MCM8;MSH6,-0.203990885,46376
INO80C;NUDT16,-0.203983738,46377
KIN;RHNO1,-0.203967154,46378
SETD2;TP53,-0.203956697,46379
AXIN2;NFRKB,-0.203953192,46380
SFR1;SUPT16H,-0.203936921,46381
KIN;RAD50,-0.203925465,46382
EYA4;PNKP,-0.203925084,46383
BRCA1_mis;NIPBL,-0.203912856,46384
PTTG1;RCHY1,-0.203911378,46385
DMAP1_mis;TREX2,-0.203901542,46386
PALB2;PARP1,-0.203897912,46387
MSH6;SLX1A,-0.203893523,46388
NFRKB;PARP3,-0.203883172,46389
CCNH_mis;TREX1,-0.203880785,46390
RAD1;SPIRE1,-0.203877731,46391
ACTL6A_mis;APLF,-0.203869798,46392
PARP1;POLR2E_mis,-0.20386489,46393
FUS;NUCKS1,-0.20386141,46394
BRCC3;EXO5,-0.20385638,46395
POLL;WDHD1_mis,-0.203841957,46396
FEN1;HELB,-0.203835559,46397
C14orf39;RAD51AP1,-0.203822204,46398
RAD9B;YY1,-0.203816525,46399
ADPRHL2;HMGA2,-0.203816426,46400
BACH1;HMGB1,-0.203809536,46401
POLR2E_mis;UBE2V1,-0.203805457,46402
JMY;PPP5C,-0.203803662,46403
FANCI_mis;PCNA,-0.203790663,46404
VPS72_mis;ZBTB7A,-0.203781983,46405
FANCD2;XRCC1,-0.2037592,46406
UBE2N;XPC,-0.203751437,46407
HUWE1;RBBP8,-0.203731606,46408
NDNL2;RNF168,-0.203731032,46409
NSMCE2;USP43,-0.20372446,46410
ETAA1;PARP9,-0.203721886,46411
ALKBH1;TCEA1,-0.203719839,46412
ASCC3;COPS4,-0.203713139,46413
ADPRHL2;CEBPG,-0.203709516,46414
PAXIP1;RNF138,-0.203707114,46415
INIP;PARG,-0.203696426,46416
HDAC10;UBE2V2,-0.203691548,46417
REV3L;RNF169,-0.203688508,46418
C7orf49;POLR2H_mis,-0.20368848,46419
ATM;RFWD3,-0.203687344,46420
DCLRE1C;XPA,-0.203678483,46421
BRIP1;UBE2B,-0.203678372,46422
HIST4H4;PPP4R2,-0.203673864,46423
GTF2H2_mis;UPF1,-0.20366771,46424
MRGBP;REV1,-0.203666729,46425
ERCC4;TDP2,-0.203661591,46426
OGG1;TRRAP,-0.203648683,46427
C14orf39;MUS81,-0.203626932,46428
DDB1_mis;MUTYH,-0.203623022,46429
SFPQ;SHFM1_mis,-0.203610604,46430
ANKLE1;TMEM189.UBE2V1,-0.203593975,46431
APEX2;COPS8,-0.203593883,46432
ACTR2_mis;FEN1,-0.203584051,46433
MAGEF1;RAD9A_mis,-0.203578415,46434
CEBPG;RAD21L1,-0.203573575,46435
DDB2;WRNIP1,-0.203568235,46436
MCM7;RAD54L,-0.203567716,46437
EID3;XPC,-0.203564078,46438
EYA1;OGG1,-0.203544361,46439
ERCC4;ERCC5,-0.203544012,46440
EXD2;KIF22,-0.203543845,46441
USP1;ZSWIM7,-0.203509517,46442
SMARCB1;TREX1,-0.203503598,46443
APLF;MORF4L2,-0.203492289,46444
EME2;WRN,-0.203490339,46445
AQR_mis;WAS,-0.203476008,46446
MUM1;UCHL5,-0.203467477,46447
COPS5;PRKCG,-0.203467267,46448
DCLRE1B;PARP1,-0.203461387,46449
H2AFX;RNF113A_mis,-0.203460406,46450
HMGB2;WRNIP1,-0.203451418,46451
BLM;INO80_mis,-0.203451275,46452
RAD54L;RFWD3,-0.203449756,46453
CHAF1A;PRKCG,-0.203449202,46454
KDM4D;OTUB1,-0.203437483,46455
NUDT1;WHSC1,-0.203436028,46456
CDK9;CHD1L,-0.203418567,46457
ACTR5;MSH6,-0.203403902,46458
CDC45;WDR48,-0.203384841,46459
RMI1;SWSAP1,-0.203382449,46460
BRIP1;RAD21,-0.203364118,46461
EXD2;INTS3_mis,-0.203362381,46462
CINP;FEN1,-0.203357343,46463
ATRX_mis;SHPRH,-0.203354557,46464
CEBPG;POLI,-0.203348307,46465
CHEK2;RNF169,-0.203325051,46466
CHEK1_mis;SWSAP1,-0.203316914,46467
REXO4;RFC4_mis,-0.203313066,46468
EGFR;HMGB1,-0.203304964,46469
ERCC6;TRIP13,-0.203285297,46470
KIAA0430;RPA1_mis,-0.203283349,46471
AXIN2;UBE2D3,-0.203282667,46472
RFC4_mis;UBE2T,-0.203279323,46473
BIVM;UBE2U,-0.203273411,46474
EXO5;SETMAR,-0.203269678,46475
ERCC6L2;TP53BP1,-0.203258458,46476
MCM9;TEX15,-0.203255358,46477
CCNH_mis;POLR2L,-0.203253437,46478
ACTR8_mis;PPP4R2,-0.203249286,46479
MC1R;RMI1,-0.203239677,46480
DDB2;SETX,-0.203224611,46481
FANCB;POLD1_mis,-0.203204079,46482
CLSPN;MGMT,-0.203203418,46483
SMUG1;UCHL5,-0.203191474,46484
SYCP1;TDP2,-0.203177917,46485
FUS;HIST4H4,-0.203170547,46486
RBBP8;SPIRE2,-0.203163425,46487
ALKBH2;NEIL1,-0.203150942,46488
EYA3;MORF4L2,-0.203143439,46489
FANCB;TEX15,-0.203139298,46490
NABP2;UBE2T,-0.203127411,46491
ERCC6;UBA52_mis,-0.203125266,46492
CDC5L_mis;COPS8,-0.203117757,46493
COPS5;HUWE1,-0.203109902,46494
EGFR;TFPT,-0.203105377,46495
BRCC3;FANCF,-0.203104084,46496
AXIN2;FANCE,-0.203104081,46497
MCM8;REV1,-0.203100934,46498
EPC1;TFPT,-0.203080565,46499
HMGB1;XAB2_mis,-0.203067105,46500
C17orf104;TREX1,-0.203056837,46501
SWSAP1;UNG,-0.203037517,46502
WHSC1;WRN,-0.203020906,46503
CCNH_mis;OTUB1,-0.20301843,46504
PARG;UVRAG,-0.203,46505
BABAM1;MTA1,-0.202999805,46506
INO80E;TP53,-0.202981862,46507
ETAA1;HUWE1,-0.202980312,46508
RAD51AP1;RECQL,-0.202979824,46509
C14orf39;GTF2H4_mis,-0.202978903,46510
SMEK2;SMUG1,-0.202977945,46511
PARP4;YEATS4,-0.202975848,46512
EID3;PMS2,-0.202967134,46513
NIPBL;XRCC1,-0.202964523,46514
CDC14B;XPA,-0.202963855,46515
NDNL2;STRA13,-0.20293437,46516
FAN1;PIF1,-0.202929092,46517
C1orf86;USP1,-0.202927616,46518
FMN2;RPA3_mis,-0.202922076,46519
BACH1;LIG3,-0.20291423,46520
RFC2_mis;RHNO1,-0.20291221,46521
EYA3;TRIP12,-0.202908093,46522
FANCD2;WRNIP1,-0.20289895,46523
FAN1;OBFC1,-0.202893709,46524
PARP1;SETX,-0.202877101,46525
FAN1;PARPBP,-0.202870907,46526
NEIL1;NUDT1,-0.202867185,46527
EME2;ETAA1,-0.202866734,46528
FANCE;REV3L,-0.202861426,46529
SPO11;XRCC3,-0.202854542,46530
MPG;RUVBL1_mis,-0.202834181,46531
NUDT16;ZRANB3,-0.202823394,46532
PDS5A;PRPF19_mis,-0.202821783,46533
FANCB;UBE2W,-0.202816238,46534
PARG;RAD21,-0.202808938,46535
ACTR2_mis;LIG1,-0.202766453,46536
FOXM1;XRCC4,-0.202765026,46537
HSF1;RRM2B,-0.202761473,46538
CHAF1A;SETMAR,-0.202754169,46539
RAD51D;RFWD3,-0.20275078,46540
JMY;PDS5A,-0.202742926,46541
REC8;UBE2B,-0.20271631,46542
CHD1L;TWIST1,-0.202712422,46543
TREX2;UBE2B,-0.202712408,46544
FANCE;SPATA22,-0.202710529,46545
KAT5;RAD51AP1,-0.202703907,46546
CDC45;CETN1,-0.202695746,46547
MCM6_mis;POLR2B_mis,-0.202683321,46548
PARP9;RPAIN,-0.202669847,46549
CDC7;HSF1,-0.202667854,46550
DEK;SLX1A,-0.20263639,46551
PIF1;XRCC6_mis,-0.202633919,46552
ESCO2;NSMCE2,-0.202613864,46553
KDM2A;MUM1,-0.202609887,46554
HUWE1;USP1,-0.202607294,46555
RAB43;ZRANB3,-0.202601219,46556
FEN1;SUV420H2,-0.202600638,46557
DCLRE1C;PRMT6,-0.202582937,46558
MCM7;SFR1,-0.202582888,46559
RAD50;TFIP11_mis,-0.202574016,46560
ANKLE1;SMEK2,-0.202573628,46561
RNASEH2A;SUV420H2,-0.20256865,46562
PCNA;WHSC1,-0.202558521,46563
C9orf142;SETD2,-0.202556252,46564
MLH1;RAD51D,-0.20255427,46565
FANCA;MC1R,-0.202542517,46566
PPIE_mis;TREX1,-0.202537999,46567
BOD1L1;RAB43,-0.202524652,46568
BIVM.ERCC5;EEPD1,-0.20251806,46569
ACTR8_mis;ATM,-0.202507457,46570
CHD1L;TRRAP,-0.202500158,46571
EME2;TMEM161A,-0.202487925,46572
FAN1;HIST4H4,-0.202448768,46573
TWIST1;WRNIP1,-0.202446946,46574
ASCC1;KDM1A,-0.202443369,46575
NPAS2;TRIM28,-0.202420144,46576
AP5S1;RPS3_mis,-0.202403053,46577
MUTYH;UBE2W,-0.202398724,46578
C9orf142;PALB2,-0.202398303,46579
EP400;ERCC4,-0.202386042,46580
FIGNL2;POLR1B_mis,-0.202384691,46581
CETN1;CHEK2,-0.202379118,46582
HMGA1;UBA52_mis,-0.202364344,46583
NIPBL;ZRANB3,-0.202364083,46584
CEP164;TMEM161A,-0.202363721,46585
EYA1;PARP2,-0.202352925,46586
EYA2;HMGA1,-0.20234773,46587
NIPBL;RAD23B,-0.202344991,46588
RAD23B;RFC1,-0.202325734,46589
MGMT;UBE2W,-0.202323354,46590
C17orf70;CDK2,-0.202322382,46591
LIG4;MUTYH,-0.202311244,46592
HELB;SFR1,-0.202285178,46593
MUM1;TIMELESS_mis,-0.202258095,46594
ACTB;EPC2,-0.202247742,46595
USP7;ZMPSTE24,-0.202235307,46596
DMC1;UBB,-0.202228478,46597
PALB2;SMG1,-0.202224214,46598
FTO;USP51,-0.202219534,46599
DNTT;FTO,-0.202214596,46600
COPS8;PMS2,-0.202199384,46601
INTS3_mis;MUM1,-0.202194022,46602
DMC1;TAOK3,-0.202187453,46603
ACTR5;HELB,-0.202187309,46604
CHEK2;NUDT16,-0.202174341,46605
KIAA0101;MMS22L,-0.202171162,46606
CETN2;COPS2,-0.20217077,46607
CHAF1A;SMG1,-0.202164591,46608
FUS;RAD51AP1,-0.202157548,46609
RPA1_mis;USP7,-0.202153158,46610
CDK7_mis;FANCC,-0.202144488,46611
CDK9;UIMC1,-0.202143945,46612
REV1;TEX15,-0.202140597,46613
GINS4_mis;POLD4,-0.202140384,46614
HIST4H4;TAOK3,-0.202134119,46615
CETN2;RAD21,-0.20212874,46616
APITD1;TERF2IP,-0.202120611,46617
PRMT6;RTEL1,-0.202118772,46618
IGHMBP2;WRAP53,-0.202118356,46619
SMCHD1;SSRP1_mis,-0.20211233,46620
H2AFX;RBX1_mis,-0.202109164,46621
MUS81;NPM1,-0.202106222,46622
GTF2H5;TDP2,-0.202094648,46623
POLM;TFPT,-0.202082503,46624
NUDT1;SMEK2,-0.202073856,46625
COPS7A;MAGEF1,-0.202054344,46626
MCM5;UCHL5,-0.202034688,46627
ACTR2_mis;TTC5,-0.202027676,46628
CDC14B;EYA1,-0.202017544,46629
NUDT16;XRCC3,-0.201992975,46630
ACTR8_mis;RMI1,-0.201979091,46631
HSF1;PAXIP1,-0.20196173,46632
AUNIP;POLM,-0.20196086,46633
CHRNA4;SYCP1,-0.201947281,46634
BCCIP_mis;XAB2_mis,-0.201941364,46635
DCLRE1C;PIF1,-0.201925223,46636
MEAF6;RAD23B,-0.201921393,46637
MEAF6;UBA52_mis,-0.201902675,46638
FAM175A;PARP1,-0.201900687,46639
HMGA2;MSH6,-0.201894039,46640
ALKBH5;WAS,-0.201886915,46641
RNASEH2A;RRM2B,-0.201871513,46642
RFWD3;SPIRE2,-0.201868619,46643
COPS2;SMG1,-0.201867372,46644
MEAF6;USP51,-0.201855778,46645
APEX2;KIF22,-0.201850863,46646
PRKDC;SMARCAD1,-0.201842862,46647
AP5Z1;EPC1,-0.201837827,46648
FANCC;USP45,-0.201837248,46649
FH;PAPD7,-0.201828722,46650
TONSL_mis;WAS,-0.201826177,46651
PARP2;WAS,-0.201794241,46652
KAT5;OBFC1,-0.201793061,46653
C17orf70;COPS8,-0.201788733,46654
ASCC3;DDB2,-0.201784889,46655
AQR_mis;EPC2,-0.201781544,46656
DMAP1_mis;SPIRE2,-0.201763639,46657
HELB;MMS19,-0.201759374,46658
ACTB;DHX9,-0.201756683,46659
ASCC2;C20orf196,-0.201754247,46660
HUWE1;RAD50,-0.201751597,46661
APTX;POLR2I_mis,-0.201744231,46662
CSNK1E;DHX9,-0.201736856,46663
C12orf5;GADD45A,-0.201693557,46664
GTF2H5;RAD21L1,-0.201684593,46665
MSH4;SMARCAD1,-0.20168271,46666
ALKBH2;DEK,-0.201676261,46667
NDNL2;XRCC6_mis,-0.201673773,46668
ATRX_mis;CUL4B,-0.201669777,46669
CHEK2;NEIL3,-0.201665628,46670
CXorf57;TERF2,-0.201664279,46671
AXIN2;ERCC6L2,-0.201655903,46672
C17orf104;MLH3,-0.201655126,46673
CBX8;MDC1,-0.201642382,46674
CDKN2D;PARP3,-0.201641724,46675
RMI1;TEX12,-0.201628538,46676
EGFR;POLN,-0.201626253,46677
FH;PARP10,-0.201621419,46678
DOT1L;MCM8,-0.201596367,46679
POLR2B_mis;SPIDR,-0.201593912,46680
MCMDC2;OBFC1,-0.201593137,46681
PRKDC;USP51,-0.201564363,46682
EYA4;RPA1_mis,-0.20155662,46683
COPS7B;MAGEF1,-0.201549141,46684
BRCA2;FTO,-0.20153729,46685
SMG1;TWIST1,-0.201525,46686
ISG15;TMEM161A,-0.201523876,46687
FANCG;RTEL1,-0.201522718,46688
MCRS1;MLH3,-0.201510514,46689
PRIMPOL;SUMO1,-0.201506804,46690
ANKRD32;HUWE1,-0.201498986,46691
AUNIP;PRMT6,-0.20148932,46692
AUNIP;USP7,-0.201484645,46693
LIG1;MEIOB,-0.201483142,46694
HIST3H2A;RHNO1,-0.201482663,46695
KDM1A;TDP1,-0.201458191,46696
CHRNA4;RAD23B,-0.201457062,46697
POLR1A;USP7,-0.201450091,46698
EYA3;HIST3H2A,-0.201448164,46699
FIGNL1;ISG15,-0.201446616,46700
CUL4B;INO80B_mis,-0.201445899,46701
PML;UBE2A,-0.201445413,46702
SIRT6;SLX1A,-0.201432839,46703
ERCC5;FGF10,-0.201422677,46704
MRGBP;RAD51AP1,-0.201421135,46705
ASCC1;EXD2,-0.201410008,46706
ERCC4;XAB2_mis,-0.201404068,46707
MCM8;TERF2IP,-0.201393234,46708
CSNK1E;SPIRE1,-0.201389108,46709
INTS3_mis;MCMDC2,-0.201388558,46710
C20orf196;TDP2,-0.201380711,46711
HMGA2;UBE2T,-0.201379059,46712
FTO;RAD21L1,-0.201377039,46713
INO80B_mis;RTEL1,-0.201376936,46714
NUDT1;RAB43,-0.201370556,46715
COPS2;MLH3,-0.201366496,46716
CUL4B;UHRF1,-0.20135989,46717
EPC1;KDM2A,-0.201357405,46718
NUDT1;SMUG1,-0.201355951,46719
C1orf86;C20orf196,-0.201351479,46720
RFC5_mis;ZSWIM7,-0.201349549,46721
RAD1;UBR5,-0.201341771,46722
ERCC6L2;MBTD1,-0.20134136,46723
ALKBH1;PARP4,-0.201340713,46724
POLD4;RPA1_mis,-0.201331846,46725
SIRT6;WHSC1,-0.201327927,46726
SLC30A9;TRIM25,-0.201324258,46727
PAXIP1;PRMT6,-0.201321372,46728
C12orf5;MDC1,-0.201313149,46729
CDKN2D;MBTD1,-0.201311677,46730
ERCC8;PALB2,-0.201294054,46731
FAN1;XPA,-0.2012937,46732
POLG2;XPC,-0.201286245,46733
BARD1;C9orf142,-0.201269321,46734
POLR2B_mis;RFC4_mis,-0.201266732,46735
PARP10;ZRANB3,-0.201250223,46736
CEP164;SIRT6,-0.201237245,46737
ERCC4;POLG2,-0.201232802,46738
POLR2K_mis;UVSSA,-0.20122414,46739
NABP2;TOP3A,-0.201223463,46740
HSF1;XRCC4,-0.201222568,46741
ANKRD32;ERCC4,-0.201219445,46742
EYA3;MNAT1,-0.201208411,46743
CXorf57;GGN,-0.201203953,46744
DCLRE1B;IGHMBP2,-0.201201505,46745
GADD45A;SWI5,-0.201192981,46746
ALKBH3;C19orf40,-0.201192913,46747
SMARCB1;WDR48,-0.201179575,46748
NSMCE1_mis;RECQL4_mis,-0.201175471,46749
NUDT16;WDR33_mis,-0.201168185,46750
MCRS1;NEIL3,-0.201164546,46751
SPATA22;USP51,-0.201155475,46752
EP300;WDR70_mis,-0.20115185,46753
APEX2;FANCL,-0.201145247,46754
HELB;PDS5A,-0.201134644,46755
GADD45A;SPO11,-0.20112059,46756
TREX1;VPS72_mis,-0.20112041,46757
EME1;PML,-0.201110887,46758
ATXN3;HIST3H3,-0.201106964,46759
DNA2_mis;MCMDC2,-0.201100462,46760
EYA4;ING3,-0.20109745,46761
POLB;XRCC6BP1,-0.201096214,46762
RMI1;TRIM25,-0.201085573,46763
MAGEF1;OTUB1,-0.201075471,46764
POLI;RNASEH2A,-0.201069268,46765
KLHL15;PRDM9,-0.201066824,46766
APTX;SHFM1_mis,-0.201065086,46767
ACTR2_mis;PTTG1,-0.201063084,46768
FANCE;GINS4_mis,-0.20103331,46769
MGMT;RPA1_mis,-0.201032904,46770
HUS1_mis;RAD9A_mis,-0.201021369,46771
FANCI_mis;PIAS4,-0.201012233,46772
PRKDC;USP7,-0.201008299,46773
NUDT16;OGG1,-0.200997866,46774
CEP164;PRKCG,-0.200985382,46775
SMARCAD1;XPC,-0.200963472,46776
CDC45;POLA1,-0.200949108,46777
EYA1;INO80D,-0.200940905,46778
C1orf86;FAN1,-0.200914836,46779
MC1R;SLX1A,-0.200910936,46780
LIG4;NPM1,-0.200895073,46781
AXIN2;XRCC3,-0.200891744,46782
PAGR1;POLD2_mis,-0.200882132,46783
ERCC1;POLG2,-0.200852435,46784
COPS6_mis;GTF2H3,-0.200849543,46785
FANCB;USP3,-0.200838642,46786
MAGEF1;MTA1,-0.200837755,46787
RAD52;SPATA22,-0.200832501,46788
CHD1L;TP73,-0.200826445,46789
ING3;SETD2,-0.200817242,46790
C1orf86;UBB,-0.200811403,46791
FGF10;SUMO1,-0.200805582,46792
POLB;PRKCG,-0.200805018,46793
C20orf196;CEP164,-0.200793893,46794
ABL1;EME1,-0.200784779,46795
POLR2F;ZBTB1,-0.200775197,46796
EYA3;FANCM,-0.20076802,46797
PARP4;SFR1,-0.200764578,46798
MBTD1;PRIMPOL,-0.200741102,46799
CUL4A;ERCC5,-0.200729768,46800
ALKBH3;NABP2,-0.200725428,46801
MBTD1;PMS1,-0.200718144,46802
CXorf57;RAD51C,-0.200715685,46803
FAM168A;USP43,-0.20071032,46804
NUDT16;PARG,-0.200709669,46805
PML;TIMELESS_mis,-0.200700033,46806
HMGB1;PRKDC,-0.200679473,46807
MDC1;RBM17_mis,-0.200661845,46808
EYA3;RAD52,-0.200645706,46809
MAD2L2;PRMT6,-0.200637944,46810
GINS4_mis;POLR2D_mis,-0.20063074,46811
MPG;NTHL1,-0.200619456,46812
RAD51;WRAP53,-0.200615955,46813
COPS3;RFC5_mis,-0.20058719,46814
NEIL3;PIAS4,-0.200573554,46815
UBE2V1;UCHL5,-0.200566998,46816
FAM175A;HSF1,-0.200560239,46817
MAD2L2;NHEJ1,-0.200551827,46818
C1orf86;WRAP53,-0.200548405,46819
PARG;PARK7,-0.200539295,46820
SPO11;SYCP1,-0.200529447,46821
APEX1;UBC,-0.200522945,46822
KIN;USP7,-0.200522899,46823
FIGNL1;FTO,-0.200507105,46824
BRIP1;ERCC3_mis,-0.200500938,46825
C17orf70;GTF2H5,-0.20048755,46826
MNAT1;TEX15,-0.200477669,46827
CIB1;SPO11,-0.200462224,46828
RAD51C;TAOK3,-0.20045355,46829
ING3;TTC5,-0.200449693,46830
EYA1;TFIP11_mis,-0.200438764,46831
ADPRHL2;C9orf142,-0.200437467,46832
SPIRE2;TREX2,-0.200432008,46833
CDK2;EXO5,-0.200417324,46834
NABP2;SHPRH,-0.200413801,46835
FANCG;TNP1,-0.200408389,46836
EYA1;TRIP12,-0.20040133,46837
RAD23A;WDR48,-0.200394807,46838
NDNL2;SSRP1_mis,-0.200387183,46839
BRCA1_mis;TNKS1BP1,-0.200384467,46840
FAN1;POLI,-0.200355512,46841
PARPBP;USP1,-0.200348783,46842
SPIRE2;TONSL_mis,-0.200326824,46843
ALKBH1;DOT1L,-0.200310123,46844
TONSL_mis;USP45,-0.200308832,46845
BIVM.ERCC5;NPAS2,-0.200301711,46846
SLX4;TRIP12,-0.200301638,46847
BCCIP_mis;RAD1,-0.200291662,46848
BTG2;FZR1,-0.200286519,46849
RAD52;TTC5,-0.200286417,46850
BRIP1;JMY,-0.200282022,46851
LIG4;TAOK3,-0.20028178,46852
CDK1_mis;UBQLN4,-0.200277638,46853
SPIRE1;WRNIP1,-0.200275759,46854
ADPRHL2;LIG3,-0.200268115,46855
BIVM.ERCC5;TEX12,-0.200268031,46856
EPC1;HELB,-0.200261335,46857
CHRNA4;GPS1,-0.200259035,46858
MRGBP;TERF2,-0.200245347,46859
EPC2;NBN,-0.200240952,46860
POLK;STUB1,-0.200240523,46861
MRE11A;RAD23A,-0.200240432,46862
PPP5C;XRCC1,-0.200236781,46863
ASCC1;SWSAP1,-0.200229467,46864
BARD1;XRCC1,-0.200228301,46865
EEPD1;XRCC6_mis,-0.200219648,46866
MAGEF1;TEX15,-0.200214468,46867
NUDT1;UNG,-0.200199435,46868
MLH1;TNKS1BP1,-0.200198597,46869
ACTR5;RAD21,-0.200154486,46870
BRE;POLR2K_mis,-0.200145801,46871
PRMT6;RAD51C,-0.200140137,46872
ADPRHL2;ERCC2_mis,-0.200139365,46873
ASF1A;ZNF830_mis,-0.200133735,46874
GTF2H2_mis;PRPF19_mis,-0.200129639,46875
CUL4B;HMGA2,-0.200125291,46876
DDB1_mis;PDS5B,-0.200124448,46877
NEIL1;RCHY1,-0.200119432,46878
C9orf142;MNAT1,-0.200119102,46879
ACTB;TRIM28,-0.200107505,46880
APEX2;GTF2H2_mis,-0.200102998,46881
ACTL6A_mis;MGME1,-0.200093374,46882
FIGNL2;OTUB1,-0.200090494,46883
GPS1;REC8,-0.200070224,46884
KIAA0101;RNF138,-0.200067484,46885
CETN2;RAD51AP1,-0.200058449,46886
BRCC3;FAM35A,-0.200048953,46887
MCM9;POLH,-0.200048581,46888
BRE;GTF2H5,-0.200039629,46889
ASCC2;AXIN2,-0.20002763,46890
LIG4;TMEM161A,-0.200023282,46891
ALKBH1;INO80C,-0.200022683,46892
RBBP8;ZNF365,-0.200014402,46893
ACTR2_mis;TOP3A,-0.200010324,46894
FANCI_mis;NPLOC4,-0.200009776,46895
NDNL2;PAGR1,-0.200007116,46896
APEX1;BRCA2,-0.199991538,46897
NTHL1;XRCC2,-0.19998807,46898
CETN1;ZNF830_mis,-0.199978812,46899
RHNO1;XRCC6_mis,-0.199977403,46900
UCHL5;VPS72_mis,-0.199974487,46901
COPS3;WRAP53,-0.199973946,46902
KDM2A;TMEM161A,-0.199971898,46903
POLD4;RFC3_mis,-0.199965515,46904
MDC1;PRKDC,-0.199962878,46905
APLF;UBR5,-0.199956273,46906
ING3;TP53,-0.199927967,46907
ALKBH2;ZRANB3,-0.199915163,46908
SMC3;UBR5,-0.199897117,46909
POLG;XRCC3,-0.199892441,46910
HMGB1;POLQ,-0.199874304,46911
CETN2;NUCKS1,-0.199873799,46912
TDG;XRCC3,-0.19986657,46913
CDC14B;UBE2V1,-0.199852301,46914
SAMHD1;SMC1A_mis,-0.199851151,46915
HELB;TRRAP,-0.199844326,46916
HMGB2;TREX2,-0.199841573,46917
OGG1;SIRT6,-0.19984033,46918
MLH1;NUCKS1,-0.19983232,46919
EXO5;MTA1,-0.199805895,46920
CDC14B;POLN,-0.199798043,46921
HUS1B;USP51,-0.199795934,46922
ADPRHL2;MCM8,-0.199793714,46923
ATRX_mis;AXIN2,-0.199787385,46924
C9orf142;SETMAR,-0.199786213,46925
MEAF6;POLQ,-0.199778372,46926
APITD1;TFIP11_mis,-0.199773204,46927
ERCC6;ERCC8,-0.199770155,46928
DOT1L;MAD2L2,-0.199758269,46929
FANCG;MGMT,-0.199756163,46930
MSH2;TFPT,-0.199741291,46931
CETN1;COPS5,-0.199738493,46932
GTF2H5;MORF4L1,-0.199734243,46933
ERCC6;EXO5,-0.199731987,46934
CDK9;FGF10,-0.199731409,46935
POLQ;SMEK2,-0.199725475,46936
BRD8;USP10,-0.199723326,46937
FANCL;INO80E,-0.199720557,46938
EPC1;FANCI_mis,-0.199702914,46939
CUL4B;EME2,-0.199684511,46940
MGME1;PAGR1,-0.199672748,46941
ADPRHL2;POLQ,-0.199660979,46942
MCM4;WAS,-0.199653174,46943
