HPF1	MTF2	0.023529911368071824
KEAP1	MTF2	0.035949092682504846
KEAP1	PDS5B	0.014325118076632585
KEAP1	PRMT1	0.014718395584683512
KEAP1	PTEN	0.0268995408356019
KEAP1	RAD52	0.011078527376708388
KEAP1	TMEM199	0.012519016881779501
KIDINS220	MTF2	0.01614718773642331
KMT2C	MTF2	0.03640785743194839
KMT2C	PTEN	0.012926177533986312
KMT2C	RAC1	0.011313094740345062
KMT2C	ZNF407	0.020614367659440427
KRAS	MTF2	0.0258957498184604
LIG3	MTF2	0.012883748680506586
LIN37	PTEN	0.01193755955569265
MAD2L2	MTF2	0.026518458487920487
MAD2L2	PTEN	0.016731366332835826
MAPK3	MTF2	0.02694427271072547
MAPK3	PDS5B	0.013330419841353611
MAPK3	PTEN	0.0266778266123201
MAPK3	YWHAZ	0.01313104555596786
MCM7	MTF2	0.02414862052807105
MCM7	PTEN	0.028458448379277284
MCM7	SS18L2	0.011161774067631589
MCM7	YWHAZ	0.01177177469685315
MLH1	MTF2	0.030960320125122363
MLH1	NOTCH1	0.011352746610750888
MLH1	PTEN	0.022191312459662764
MTA1	MTF2	0.01502780116198255
MTF2	MUS81	0.03346163307476975
MTF2	NOTCH1	0.02598516378165735
MTF2	NR1D1	0.03940806843899655
MTF2	PARG	0.037240318530442025
MTF2	PARP2	0.03162795431651194
MTF2	PAXIP1	0.02073554531923518
MTF2	PCNA	0.026295114060689087
MTF2	PDS5B	0.031167792339394297
MTF2	PIK3CA	0.012107361766193273
MTF2	PNKP	0.013481349088562026
MTF2	PNRC2	0.05020759354448012
MTF2	POLB	0.032098056357130214
MTF2	POLD4	0.03341271271177822
MTF2	POLE3	0.017163011602955837
MTF2	POLQ	0.014583705187030262
MTF2	PPP2R5A	0.012227866358181638
MTF2	PRELID1	0.03292931915495334
MTF2	PRKDC	0.03569683825260982
MTF2	PRMT1	0.028820454345326325
MTF2	PSMB8	0.028958698135722424
MTF2	PSMD10	0.029983581149995563
MTF2	PTEN	0.05553488264419508
MTF2	PTPA	0.03552782714183901
MTF2	RAC1	0.03793080172933254
MTF2	RAD18	0.011955665359648936
MTF2	RAD52	0.045253414585929796
MTF2	RCOR1	0.015141955206782251
MTF2	RFC2	0.025056303984912775
MTF2	RNASEH2A	0.014588145971258258
MTF2	RNF168	0.03268290488478104
MTF2	SLFN11	0.02142955497564895
MTF2	SMARCAL1	0.02341410281677265
MTF2	SMG6	0.029994701026474915
MTF2	SMG7	0.011187642099129126
